ID	File	Speaker	Adjective	Ethnicity	Gender	Age	Education	L1	Frequency	Function	Priming	Gradability	SemanticCategory	Emotionality	really	FileSpeaker
86375	DPC277	TR	funny	PAKEHA	Man	20-29	University	ENGLISH	0.56686	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	really	DPC277TR
86387	DPC277	DB	expensive	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.18852	Predicative	NoPrime	1	Value	NonEmotional	really	DPC277DB
86388	DPC277	DB	nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.72495	Predicative	NoPrime	-2.68261006274415	Value	NonEmotional	other	DPC277DB
86463	DPC277	LC	bad	PAKEHA	Man	20-29	University	ENGLISH	0.87606	Predicative	NoPrime	-0.952342882541623	Value	NegativeEmotional	other	DPC277LC
86509	DPC277	DB	big	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.90404	Attributive	NoPrime	-3.66356164612965	Dimension	NonEmotional	really	DPC277DB
86606	DPC277	LC	cheap	PAKEHA	Man	20-29	University	ENGLISH	0.1546	Attributive	NoPrime	-3.66356164612965	Value	NegativeEmotional	other	DPC277LC
86624	DPC277	WN	beautiful	PAKEHA	Woman	20-29	University	ENGLISH	0.20613	Predicative	NoPrime	-0.0122856031088475	Value	PositiveEmotional	other	DPC277WN
86637	DPC277	DB	awful	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.35819	Attributive	NoPrime	-3.66356164612965	Value	NegativeEmotional	other	DPC277DB
86644	DPC277	DB	close	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.09426	Attributive	NoPrime	-1.27406218090944	Position	NonEmotional	really	DPC277DB
86649	DPC277	LC	nice	PAKEHA	Man	20-29	University	ENGLISH	1.03066	Attributive	Prime	-3.66356164612965	Value	NonEmotional	really	DPC277LC
86723	DPC278	FB	long	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.86719	Attributive	NoPrime	0.218057301677512	Dimension	NonEmotional	other	DPC278FB
86735	DPC278	FB	late	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.15082	Attributive	NoPrime	-0.967297590863119	Other	NegativeEmotional	really	DPC278FB
86836	DPC278	FB	nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.72495	Attributive	NoPrime	-1.48117284341097	Value	NonEmotional	really	DPC278FB
86840	DPC278	FA	nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.03066	Predicative	Prime	-3.66356164612965	Value	NonEmotional	really	DPC278FA
86841	DPC278	FA	mad	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.05153	Attributive	Prime	-0.985155875542089	HumanPropensity	NegativeEmotional	really	DPC278FA
86846	DPC278	FB	nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.72495	Attributive	Prime	-3.66356164612965	Value	NonEmotional	really	DPC278FB
86848	DPC278	FA	beautiful	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.20613	Attributive	Prime	0.427038214905291	Value	PositiveEmotional	really	DPC278FA
86890	DPC278	FB	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Predicative	NoPrime	-3.66356164612965	Value	PositiveEmotional	really	DPC278FB
87072	DPC281	WD	nice	PAKEHA	Woman	30-39	University	ENGLISH	0.89229	Predicative	NoPrime	-3.66356164612965	Value	NonEmotional	other	DPC281WD
87164	DPC281	TM	good	MAORI	Man	30-39	NoUniversity	ENGLISH	4.46144	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC281TM
87232	DPC281	TM	good	MAORI	Man	30-39	NoUniversity	ENGLISH	4.46144	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	really	DPC281TM
87263	DPC281	KA	dry	MAORI	Man	40-49	NoUniversity	ENGLISH	0.25257	Attributive	NoPrime	-3.66356164612965	PhysicalProperty	NonEmotional	other	DPC281KA
87349	DPC282	FA	great	PAKEHA	Woman	40-49	NoUniversity	ENGLISH	0.77348	Attributive	NoPrime	-3.66356164612965	Value	NonEmotional	really	DPC282FA
87359	DPC282	FB	interesting	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.44614	Attributive	NoPrime	1	Value	PositiveEmotional	really	DPC282FB
87371	DPC282	FB	wide	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.16996	Attributive	NoPrime	-1.21465436509924	Dimension	NonEmotional	really	DPC282FB
87373	DPC282	FB	interesting	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.44614	Attributive	Prime	1	Value	PositiveEmotional	really	DPC282FB
87381	DPC282	FA	expensive	PAKEHA	Woman	40-49	NoUniversity	ENGLISH	0.15785	Predicative	NoPrime	1	Value	NonEmotional	other	DPC282FA
87416	DPC282	FB	good	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	4.46144	Predicative	NoPrime	-2.02466247782881	Value	PositiveEmotional	really	DPC282FB
87506	DPC282	FB	yummy	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.02124	Attributive	NoPrime	-3.66356164612965	Value	NonEmotional	really	DPC282FB
87521	DPC282	FB	worthwhile	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.06373	Attributive	NoPrime	-1.37473336506042	Value	NonEmotional	other	DPC282FB
87543	DPC282	FA	busy	PAKEHA	Woman	40-49	NoUniversity	ENGLISH	0.20521	Attributive	NoPrime	-1.70580479190406	HumanPropensity	NonEmotional	really	DPC282FA
87552	DPC282	FA	good	PAKEHA	Woman	40-49	NoUniversity	ENGLISH	4.26204	Attributive	NoPrime	-2.87651017517736	Value	PositiveEmotional	really	DPC282FA
87732	DPC285	KA	nice	MAORI	Man	40-49	NoUniversity	ENGLISH	0.85241	Attributive	NoPrime	-1.2892103744555	Value	NonEmotional	really	DPC285KA
87743	DPC285	TN	cheap	MAORI	Man	30-39	NoUniversity	ENGLISH	0.08498	Predicative	NoPrime	-0.784403234687047	Value	NegativeEmotional	other	DPC285TN
87959	DPC289	FA	good	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	5.34953	Predicative	NoPrime	-0.72046053078681	Value	PositiveEmotional	really	DPC289FA
87967	DPC289	FA	funny	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	1.17221	Attributive	Prime	-0.849016988638297	HumanPropensity	NonEmotional	really	DPC289FA
88015	DPC289	FB	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	NoPrime	-1.24291138402974	Value	PositiveEmotional	really	DPC289FB
88021	DPC289	FB	neat	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.26393	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC289FB
88025	DPC289	FB	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Predicative	Prime	-1.03134976552141	Value	PositiveEmotional	other	DPC289FB
88028	DPC289	FA	funny	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	1.17221	Predicative	Prime	0.390812170522344	HumanPropensity	NonEmotional	other	DPC289FA
88029	DPC289	FB	sensitive	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.01885	Attributive	NoPrime	0.872528266355477	HumanPropensity	NonEmotional	really	DPC289FB
88032	DPC289	FA	bad	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	1.30009	Attributive	Prime	-3.66356164612965	Value	NegativeEmotional	really	DPC289FA
88035	DPC289	FA	painful	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.06394	Attributive	NoPrime	1	Other	NegativeEmotional	other	DPC289FA
88055	DPC289	FA	sweet	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.1705	Predicative	NoPrime	-3.66356164612965	PhysicalProperty	PositiveEmotional	really	DPC289FA
88056	DPC289	FA	sweet	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.1705	Attributive	Prime	-3.30864522740433	PhysicalProperty	PositiveEmotional	really	DPC289FA
88061	DPC289	FA	yummy	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.10656	Attributive	NoPrime	-2.24156658263407	Value	NonEmotional	other	DPC289FA
88066	DPC289	FB	nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.72495	Attributive	Prime	-3.66356164612965	Value	NonEmotional	other	DPC289FB
88096	DPC289	FB	funny	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.13112	Predicative	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC289FB
88098	DPC289	FB	cute	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.16967	Attributive	Prime	1	Value	PositiveEmotional	other	DPC289FB
88102	DPC289	FB	neat	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.26393	Attributive	Prime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC289FB
88104	DPC289	FB	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	NoPrime	-2.31943680495108	Value	PositiveEmotional	really	DPC289FB
88156	DPC289	FA	tough	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.08525	Attributive	NoPrime	-1.62791449452106	PhysicalProperty	NegativeEmotional	other	DPC289FA
88163	DPC289	FB	funny	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.13112	Attributive	Prime	-0.478124950741778	HumanPropensity	NonEmotional	other	DPC289FB
88178	DPC289	FB	neat	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.26393	Predicative	NoPrime	-0.524095049064563	HumanPropensity	NonEmotional	other	DPC289FB
88179	DPC289	FB	small	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.33933	Attributive	NoPrime	0.354154719251222	Dimension	NegativeEmotional	really	DPC289FB
88181	DPC289	FB	neat	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.26393	Predicative	Prime	-3.66356164612965	HumanPropensity	NonEmotional	really	DPC289FB
88266	DPC290	FR	awful	PAKEHA	Woman	20-29	University	ENGLISH	0.35819	Predicative	NoPrime	-2.26670151746881	Value	NegativeEmotional	really	DPC290FR
88303	DPC290	FR	quick	PAKEHA	Woman	20-29	University	ENGLISH	0.20737	Predicative	NoPrime	0.619290913428042	Speed	NonEmotional	really	DPC290FR
88386	DPC290	FR	long	PAKEHA	Woman	20-29	University	ENGLISH	0.86719	Predicative	NoPrime	-0.301864226963283	Dimension	NonEmotional	other	DPC290FR
88391	DPC290	MQ	embarrassed	PAKEHA	Man	16-19	NoUniversity	ENGLISH	0.08525	Predicative	NoPrime	1	HumanPropensity	NonEmotional	other	DPC290MQ
88534	DPC291	OR	worthwhile	PAKEHA	Man	40-49	NoUniversity	ENGLISH	0.07893	Attributive	NoPrime	-2.99195027816614	Value	NonEmotional	really	DPC291OR
88553	DPC291	OR	naive	PAKEHA	Man	40-49	NoUniversity	ENGLISH	0.01579	Predicative	NoPrime	-3.58647666310847	HumanPropensity	NegativeEmotional	other	DPC291OR
88561	DPC291	WL	sensitive	PAKEHA	Man	30-39	NoUniversity	ENGLISH	0.0197	Attributive	NoPrime	-0.79407229638527	HumanPropensity	NonEmotional	really	DPC291WL
88576	DPC291	WL	good	PAKEHA	Man	30-39	NoUniversity	ENGLISH	6.02718	Attributive	NoPrime	0.678284116469278	Value	PositiveEmotional	other	DPC291WL
88636	DPC291	WL	solid	PAKEHA	Man	30-39	NoUniversity	ENGLISH	0.07879	Predicative	NoPrime	0.951057443036716	PhysicalProperty	PositiveEmotional	really	DPC291WL
88866	DPC293	MK	good	OTHER	Man	30-39	NoUniversity	ENGLISH	6.02718	Attributive	NoPrime	0.00616221646898535	Value	PositiveEmotional	other	DPC293MK
89163	DPC294	AL	different	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.88635	Predicative	NoPrime	1	Other	NonEmotional	really	DPC294AL
89212	DPC294	AL	wonderful	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.09848	Predicative	NoPrime	0.870402257508739	Value	PositiveEmotional	other	DPC294AL
89442	DPC296	IR	flat	PAKEHA	Man	30-39	University	ENGLISH	0.33992	Attributive	NoPrime	1.16760927566765	PhysicalProperty	NonEmotional	other	DPC296IR
89448	DPC296	IR	quick	PAKEHA	Man	30-39	University	ENGLISH	0.10622	Attributive	NoPrime	-3.66356164612965	Speed	NonEmotional	other	DPC296IR
89585	DPC297	HE	interesting	PAKEHA	Woman	20-29	University	OTHER	0.64097	Attributive	NoPrime	1	Value	PositiveEmotional	other	DPC297HE
89608	DPC297	HE	interesting	PAKEHA	Woman	20-29	University	OTHER	0.64097	Predicative	NoPrime	1	Value	PositiveEmotional	really	DPC297HE
89611	DPC297	HE	embarrassed	PAKEHA	Woman	20-29	University	OTHER	0.04713	Predicative	Prime	1	HumanPropensity	NonEmotional	really	DPC297HE
89614	DPC297	HE	interesting	PAKEHA	Woman	20-29	University	OTHER	0.64097	Attributive	NoPrime	1	Value	PositiveEmotional	other	DPC297HE
89633	DPC297	WY	nice	PAKEHA	Man	20-29	NoUniversity	ENGLISH	1.72495	Attributive	NoPrime	-0.224540563240437	Value	NonEmotional	really	DPC297WY
89682	DPC297	JN	serious	PAKEHA	Woman	40-49	University	ENGLISH	0.1105	Predicative	NoPrime	-1.71506903958328	HumanPropensity	NonEmotional	other	DPC297JN
89736	DPC297	ST	cheap	PAKEHA	Woman	20-29	University	OTHER	0.2545	Attributive	NoPrime	-3.66356164612965	Value	NegativeEmotional	other	DPC297ST
89737	DPC297	HE	nonrefundable	PAKEHA	Woman	20-29	University	OTHER	0.02828	Predicative	NoPrime	1	Other	NonEmotional	other	DPC297HE
89808	DPC297	WY	good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	6.89038	Predicative	NoPrime	-3.66356164612965	Value	PositiveEmotional	really	DPC297WY
89814	DPC297	HE	big	PAKEHA	Woman	20-29	University	OTHER	1.90404	Attributive	NoPrime	-2.44726303426757	Dimension	NonEmotional	other	DPC297HE
89815	DPC297	JN	hot	PAKEHA	Woman	40-49	University	ENGLISH	0.04736	Predicative	NoPrime	-0.918252871289442	PhysicalProperty	NonEmotional	really	DPC297JN
89840	DPC297	WY	hard	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.75408	Attributive	NoPrime	-2.47117567724678	PhysicalProperty	NonEmotional	other	DPC297WY
89842	DPC297	JN	hard	PAKEHA	Woman	40-49	University	ENGLISH	0.37885	Attributive	NoPrime	0.258425517063534	PhysicalProperty	NonEmotional	other	DPC297JN
89888	DPC297	JN	odd	PAKEHA	Woman	40-49	University	ENGLISH	0.15785	Predicative	NoPrime	-1.20223273575281	Value	NonEmotional	really	DPC297JN
89914	DPC298	AU	dry	PAKEHA	Woman	20-29	University	OTHER	0.07541	Attributive	NoPrime	-3.66356164612965	PhysicalProperty	NonEmotional	other	DPC298AU
89918	DPC298	BK	full	PAKEHA	Man	20-29	University	ENGLISH	0.26393	Attributive	NoPrime	-3.66356164612965	PhysicalProperty	PositiveEmotional	other	DPC298BK
89968	DPC298	AU	safe	PAKEHA	Woman	20-29	University	OTHER	0.08483	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	really	DPC298AU
90018	DPC298	AU	thin	PAKEHA	Woman	20-29	University	OTHER	0.05656	Attributive	NoPrime	-0.266964602111705	Dimension	NonEmotional	other	DPC298AU
90030	DPC298	AU	trendy	PAKEHA	Woman	20-29	University	OTHER	0.01885	Attributive	NoPrime	1	Value	PositiveEmotional	other	DPC298AU
90031	DPC298	BK	good	PAKEHA	Man	20-29	University	ENGLISH	6.89038	Predicative	Prime	-1.09586108354364	Value	PositiveEmotional	other	DPC298BK
90077	DPC298	AU	pleasant	PAKEHA	Woman	20-29	University	OTHER	0.01885	Predicative	NoPrime	0.344633727348247	Value	PositiveEmotional	other	DPC298AU
90079	DPC298	AU	light	PAKEHA	Woman	20-29	University	OTHER	0.05656	Predicative	NoPrime	-1.12371414634033	PhysicalProperty	NonEmotional	other	DPC298AU
90118	DPC298	AU	big	PAKEHA	Woman	20-29	University	OTHER	1.90404	Attributive	NoPrime	-0.79407229638527	Dimension	NonEmotional	really	DPC298AU
90157	DPC298	AU	tough	PAKEHA	Woman	20-29	University	OTHER	0.07541	Attributive	NoPrime	-1.51140410844288	PhysicalProperty	NegativeEmotional	other	DPC298AU
90202	DPC299	KA	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.08091	Attributive	NoPrime	-1.52455417497704	Value	PositiveEmotional	really	DPC299KA
90205	DPC299	KA	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.08091	Predicative	Prime	-2.32006498486101	Value	PositiveEmotional	really	DPC299KA
90292	DPC299	KA	nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.03066	Attributive	NoPrime	-3.66356164612965	Value	NonEmotional	really	DPC299KA
90302	DPC299	KA	weird	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.0773	Attributive	Prime	-3.66356164612965	HumanPropensity	NegativeEmotional	really	DPC299KA
90497	DPC299	KA	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.08091	Attributive	NoPrime	-1.62769963139289	Value	PositiveEmotional	really	DPC299KA
90601	DPC301	FC	amusing	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.14919	Predicative	NoPrime	1	HumanPropensity	PositiveEmotional	other	DPC301FC
90646	DPC301	FC	desperate	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.04263	Predicative	NoPrime	-1.02705109281555	HumanPropensity	NegativeEmotional	other	DPC301FC
90759	DPC301	MT	strong	PAKEHA	Man	20-29	University	ENGLISH	0.07541	Predicative	NoPrime	-3.66356164612965	PhysicalProperty	NonEmotional	other	DPC301MT
90774	DPC301	FC	nice	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	2.02472	Attributive	NoPrime	-2.38926252344923	Value	NonEmotional	other	DPC301FC
90778	DPC301	MT	nice	PAKEHA	Man	20-29	University	ENGLISH	1.72495	Attributive	NoPrime	-1.60799831796057	Value	NonEmotional	other	DPC301MT
90825	DPC302	JO	hard	PAKEHA	Woman	20-29	University	ENGLISH	0.75408	Attributive	NoPrime	-1.60295927029441	PhysicalProperty	NonEmotional	really	DPC302JO
90872	DPC302	JO	good	PAKEHA	Woman	20-29	University	ENGLISH	6.89038	Attributive	Prime	-1.70481154802236	Value	PositiveEmotional	really	DPC302JO
90887	DPC302	JO	nice	PAKEHA	Woman	20-29	University	ENGLISH	1.72495	Attributive	NoPrime	-2.50794232862716	Value	NonEmotional	other	DPC302JO
90951	DPC302	CA	sad	PAKEHA	Woman	20-29	University	ENGLISH	0.16024	Predicative	NoPrime	0.0717025272717098	HumanPropensity	NonEmotional	other	DPC302CA
90986	DPC302	BR	long	PAKEHA	Man	20-29	University	ENGLISH	0.86719	Predicative	NoPrime	0.0383688504178689	Dimension	NonEmotional	other	DPC302BR
91013	DPC302	JO	yummy	PAKEHA	Woman	20-29	University	ENGLISH	0.10369	Attributive	NoPrime	0.908018225496896	Value	NonEmotional	really	DPC302JO
91048	DPC302	JO	long	PAKEHA	Woman	20-29	University	ENGLISH	0.86719	Attributive	NoPrime	-0.546836133770207	Dimension	NonEmotional	really	DPC302JO
91060	DPC302	CA	last	PAKEHA	Woman	20-29	University	ENGLISH	2.18682	Attributive	NoPrime	1	Position	NonEmotional	really	DPC302CA
91061	DPC302	JO	interesting	PAKEHA	Woman	20-29	University	ENGLISH	0.64097	Attributive	Prime	1	Value	PositiveEmotional	really	DPC302JO
91108	DPC302	JO	intelligent	PAKEHA	Woman	20-29	University	ENGLISH	0.05656	Attributive	NoPrime	-3.66356164612965	HumanPropensity	PositiveEmotional	really	DPC302JO
91129	DPC302	JO	horrible	PAKEHA	Woman	20-29	University	ENGLISH	0.2545	Attributive	NoPrime	1.84815729067557	Value	NegativeEmotional	really	DPC302JO
91170	DPC302	PT	intelligent	PAKEHA	Man	20-29	University	ENGLISH	0.05656	Predicative	NoPrime	-1.33308251683538	HumanPropensity	PositiveEmotional	other	DPC302PT
91228	DPC303	PT	upset	PAKEHA	Man	20-29	University	ENGLISH	0.07541	Predicative	NoPrime	-3.66356164612965	HumanPropensity	NegativeEmotional	really	DPC303PT
91245	DPC303	DV	good	PAKEHA	Man	20-29	University	ENGLISH	6.89038	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	really	DPC303DV
91284	DPC303	DV	bad	PAKEHA	Man	20-29	University	ENGLISH	1.22537	Attributive	NoPrime	-0.331088375551454	Value	NegativeEmotional	really	DPC303DV
91308	DPC303	JO	impressive	PAKEHA	Woman	20-29	University	ENGLISH	0.09426	Attributive	NoPrime	0.0961368098530687	Value	NonEmotional	other	DPC303JO
91330	DPC303	PT	nice	PAKEHA	Man	20-29	University	ENGLISH	1.72495	Attributive	NoPrime	-1.59991726203365	Value	NonEmotional	other	DPC303PT
91390	DPC303	DV	sick	PAKEHA	Man	20-29	University	ENGLISH	0.40532	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NegativeEmotional	other	DPC303DV
91517	DPC303	DV	weird	PAKEHA	Man	20-29	University	ENGLISH	0.27335	Attributive	NoPrime	0.635525576235116	HumanPropensity	NegativeEmotional	other	DPC303DV
91518	DPC303	DV	good	PAKEHA	Man	20-29	University	ENGLISH	6.89038	Attributive	Prime	-1.63613111029326	Value	PositiveEmotional	other	DPC303DV
91573	DPC304	MA	white	PAKEHA	Man	20-29	University	ENGLISH	0.45245	Predicative	Prime	1	Color	PositiveEmotional	other	DPC304MA
91722	DPC304	MS	noisy	PAKEHA	Man	20-29	University	ENGLISH	0.02577	Predicative	NoPrime	-2.0505869353344	PhysicalProperty	NegativeEmotional	other	DPC304MS
91782	DPC304	MS	long	PAKEHA	Man	20-29	University	ENGLISH	0.8503	Predicative	NoPrime	0.76070784710776	Dimension	NonEmotional	other	DPC304MS
91789	DPC304	FJ	gross	PAKEHA	Woman	20-29	University	ENGLISH	0.02577	Attributive	NoPrime	-3.66356164612965	Value	NegativeEmotional	really	DPC304FJ
91822	DPC304	ML	good	PAKEHA	Man	20-29	University	ENGLISH	6.89038	Attributive	NoPrime	-2.07882676989462	Value	PositiveEmotional	really	DPC304ML
91823	DPC304	ML	nice	PAKEHA	Man	20-29	University	ENGLISH	1.72495	Attributive	NoPrime	-0.335502752380931	Value	NonEmotional	other	DPC304ML
91826	DPC304	FJ	good	PAKEHA	Woman	20-29	University	ENGLISH	6.08091	Predicative	NoPrime	-3.66356164612965	Value	PositiveEmotional	really	DPC304FJ
91830	DPC304	FM	good	PAKEHA	Woman	20-29	University	ENGLISH	6.89038	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC304FM
91831	DPC304	FJ	difficult	PAKEHA	Woman	20-29	University	ENGLISH	0.2319	Predicative	Prime	-0.462902509121747	Difficulty	NonEmotional	really	DPC304FJ
91834	DPC304	ML	good	PAKEHA	Man	20-29	University	ENGLISH	6.89038	Attributive	Prime	-1.15950089311555	Value	PositiveEmotional	really	DPC304ML
91835	DPC304	FJ	nice	PAKEHA	Woman	20-29	University	ENGLISH	1.03066	Predicative	Prime	-3.66356164612965	Value	NonEmotional	really	DPC304FJ
91837	DPC304	FJ	dry	PAKEHA	Woman	20-29	University	ENGLISH	0.05153	Attributive	Prime	0.990126749233686	PhysicalProperty	NonEmotional	really	DPC304FJ
91852	DPC305	WG	lonely	PAKEHA	Woman	40-49	University	ENGLISH	0.0142	Attributive	NoPrime	1	HumanPropensity	NegativeEmotional	other	DPC305WG
91865	DPC305	WG	beautiful	PAKEHA	Woman	40-49	University	ENGLISH	0.21298	Attributive	NoPrime	0.422029131208159	Value	PositiveEmotional	really	DPC305WG
91919	DPC305	WG	good	PAKEHA	Woman	40-49	University	ENGLISH	3.54962	Predicative	NoPrime	0.123999269542317	Value	PositiveEmotional	other	DPC305WG
91955	DPC305	EQ	amazing	PAKEHA	Woman	40-49	University	ENGLISH	0.18458	Attributive	NoPrime	1	Value	NonEmotional	really	DPC305EQ
91970	DPC305	EQ	good	PAKEHA	Woman	40-49	University	ENGLISH	3.54962	Attributive	NoPrime	0.934068511106104	Value	PositiveEmotional	other	DPC305EQ
91998	DPC305	WG	little	PAKEHA	Woman	40-49	University	ENGLISH	1.60443	Attributive	NoPrime	-1.23586244753227	Dimension	NonEmotional	other	DPC305WG
92092	DPC305	WG	good	PAKEHA	Woman	40-49	University	ENGLISH	3.54962	Attributive	NoPrime	-0.3132091293024	Value	PositiveEmotional	other	DPC305WG
92105	DPC305	EQ	keen	PAKEHA	Woman	40-49	University	ENGLISH	0.11359	Predicative	NoPrime	-0.929767028825075	HumanPropensity	NonEmotional	other	DPC305EQ
92106	DPC305	WG	good	PAKEHA	Woman	40-49	University	ENGLISH	3.54962	Attributive	Prime	-1.4521485323821	Value	PositiveEmotional	other	DPC305WG
92117	DPC305	WG	good	PAKEHA	Woman	40-49	University	ENGLISH	3.54962	Attributive	NoPrime	-2.00499561283987	Value	PositiveEmotional	other	DPC305WG
92175	DPC305	EQ	close	PAKEHA	Woman	40-49	University	ENGLISH	0.09939	Attributive	NoPrime	-1.13412332396131	Position	NonEmotional	other	DPC305EQ
92208	DPC306	EV	wet	PAKEHA	Man	40-49	NoUniversity	ENGLISH	0.12779	Predicative	NoPrime	-2.79245082499131	PhysicalProperty	NonEmotional	other	DPC306EV
92218	DPC306	EV	awful	PAKEHA	Man	40-49	NoUniversity	ENGLISH	0.32657	Attributive	NoPrime	-0.159440656487247	Value	NegativeEmotional	other	DPC306EV
92329	DPC306	DI	good	PAKEHA	Man	40-49	NoUniversity	ENGLISH	4.26204	Attributive	NoPrime	-2.37647114167313	Value	PositiveEmotional	other	DPC306DI
92394	DPC306	EV	low	PAKEHA	Man	40-49	NoUniversity	ENGLISH	0.21298	Attributive	NoPrime	-0.814071976055024	Position	NonEmotional	other	DPC306EV
92447	DPC306	DI	bad	PAKEHA	Man	40-49	NoUniversity	ENGLISH	0.37885	Attributive	NoPrime	-0.344898522976945	Value	NegativeEmotional	other	DPC306DI
92560	DPC307	AT	clear	OTHER	Man	20-29	NoUniversity	ENGLISH	0.23565	Predicative	NoPrime	-2.10267064304724	PhysicalProperty	NonEmotional	other	DPC307AT
92581	DPC307	TN	high	OTHER	Woman	20-29	NoUniversity	OTHER	0.19795	Predicative	NoPrime	-1.6568704690965	Position	NonEmotional	really	DPC307TN
92686	DPC307	TN	hard	OTHER	Woman	20-29	NoUniversity	OTHER	0.75408	Attributive	NoPrime	-0.830222925404253	PhysicalProperty	NonEmotional	really	DPC307TN
92704	DPC307	AT	real	OTHER	Man	20-29	NoUniversity	ENGLISH	1.08399	Attributive	NoPrime	-1.1237077311973	Value	PositiveEmotional	other	DPC307AT
92717	DPC307	AT	sad	OTHER	Man	20-29	NoUniversity	ENGLISH	0.16024	Predicative	Prime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC307AT
92722	DPC307	TN	aware	OTHER	Woman	20-29	NoUniversity	OTHER	0.06598	Predicative	NoPrime	-0.584955663384542	HumanPropensity	NonEmotional	other	DPC307TN
92747	DPC307	TN	hungry	OTHER	Woman	20-29	NoUniversity	OTHER	0.06598	Predicative	NoPrime	1	HumanPropensity	NegativeEmotional	really	DPC307TN
92748	DPC307	TN	hungry	OTHER	Woman	20-29	NoUniversity	OTHER	0.06598	Predicative	Prime	1	HumanPropensity	NegativeEmotional	really	DPC307TN
92772	DPC307	AT	true	OTHER	Man	20-29	NoUniversity	ENGLISH	0.91432	Predicative	NoPrime	-3.66356164612965	Other	NonEmotional	other	DPC307AT
92773	DPC307	AT	true	OTHER	Man	20-29	NoUniversity	ENGLISH	0.91432	Attributive	NoPrime	-0.786809563508727	Other	NonEmotional	other	DPC307AT
